,date_start,date_stop,hourly_stats_aggregated_by_advertiser_time_zone,account_id,account_name,account_currency,campaign_id,campaign_name,ad_id,ad_name,adset_id,adset_name,objective,spend,clicks,unique_clicks,unique_ctr,impressions,reach,actions,action_values,outbound_clicks,cpc,cpm,cpp,ctr,frequency,inline_link_click_ctr,inline_link_clicks,inline_post_engagement,mobile_app_purchase_roas,social_clicks,social_impressions,social_reach,total_action_value,total_actions,total_unique_actions,unique_inline_link_click_ctr,unique_link_clicks_ctr,unique_social_clicks
489,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679347806,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.34,1,0,0,134,0,"[{'action_target_id': '1688107854630130', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'post_engagement', 'value': '1'}]",,"[{'action_target_id': '1688107854630130', 'action_type': 'outbound_click', 'value': '1'}]",1.34,10,0,0.746269,0,0.746269,1,1,,0,1,0,0,1,0,0,0,0
495,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679348606,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.38,0,0,0,24,0,,,,0,15.833333,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
483,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679349406,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.35,0,0,0,29,0,,,,0,12.068966,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
481,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679350406,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,7.9,10,0,0,694,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '10'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '10'}, {'action_target_id': '157655541008710', 'action_type': 'like', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '10'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '4'}, {'action_target_id': '157655541008710', 'action_type': 'post_reaction', 'value': '2'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '3'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '10'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '10'}, {'action_target_id': '157655541008710', 'action_type': 'post_engagement', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '23'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '4.33'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '4.33'}]","[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '10'}]",0.79,11.383285,0,1.440922,0,1.440922,10,12,,0,3,0,4.33,40,0,0,0,0
496,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359006,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.75,3,0,0,56,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '4'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '4'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '3'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '9'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '2.41'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '2.41'}]","[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '3'}]",0.25,13.392857,0,5.357143,0,5.357143,3,3,,0,2,0,2.41,13,0,0,0,0
501,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359206,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.01,0,0,0,1,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
487,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359406,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,2.46,5,0,0,178,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '30'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '36'}, {'action_target_id': '1688107944630121', 'action_type': 'link_click', 'value': '5'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '3'}, {'action_target_id': '1688107944630121', 'action_type': 'page_engagement', 'value': '5'}, {'action_target_id': '1688107944630121', 'action_type': 'post_engagement', 'value': '5'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '69'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '18.46'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '18.46'}]","[{'action_target_id': '1688107944630121', 'action_type': 'outbound_click', 'value': '5'}]",0.492,13.820225,0,2.808989,0,2.808989,5,5,,0,2,0,18.46,77,0,0,0,0
480,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679360206,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.04,0,0,0,5,0,,,,0,8,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
478,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679364606,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.02,0,0,0,2,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
508,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679369406,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.69,2,0,0,170,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'link_click', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'page_engagement', 'value': '2'}, {'action_target_id': '1688107854630130', 'action_type': 'post_engagement', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '4'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '0.93'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '0.93'}]","[{'action_target_id': '1688107854630130', 'action_type': 'outbound_click', 'value': '2'}]",0.845,9.941176,0,1.176471,0,1.176471,2,2,,0,0,0,0.93,7,0,0,0,0
507,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679369606,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.02,0,0,0,2,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
485,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679370006,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.28,0,0,0,22,0,,,,0,12.727273,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
491,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679370806,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.66,3,0,0,124,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '18'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '19'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '2'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '3'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '39'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '23.01'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '23.01'}]","[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '3'}]",0.553333,13.387097,0,2.419355,0,2.419355,3,3,,0,0,0,23.01,44,0,0,0,0
488,2018-02-13,2018-03-15,18:00:00 - 18:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679371606,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.44,3,0,0,152,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '1'}, {'action_target_id': '1688107841296798', 'action_type': 'link_click', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107841296798', 'action_type': 'post', 'value': '1'}, {'action_target_id': '1688107841296798', 'action_type': 'page_engagement', 'value': '4'}, {'action_target_id': '1688107841296798', 'action_type': 'post_engagement', 'value': '4'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '1'}]",,"[{'action_target_id': '1688107841296798', 'action_type': 'outbound_click', 'value': '3'}]",0.48,9.473684,0,1.973684,0,1.973684,3,4,,0,4,0,0,6,0,0,0,0
520,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261094806,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.4,0,0,0,25,0,,,,0,16,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
516,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261095006,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.86,0,0,0,52,0,,,,0,16.538462,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
511,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261096406,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.18,0,0,0,8,0,,,,0,22.5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
526,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261097006,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.82,0,0,0,76,0,,,,0,10.789474,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
534,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261097206,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.21,0,0,0,7,0,,,,0,30,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
524,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261107406,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.14,0,0,0,12,0,,,,0,11.666667,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
533,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109006,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,7.69,7,0,0,581,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '14'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '11'}, {'action_target_id': '1688107944630121', 'action_type': 'link_click', 'value': '7'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '4'}, {'action_target_id': '157655541008710', 'action_type': 'post_reaction', 'value': '1'}, {'action_target_id': '1688107944630121', 'action_type': 'page_engagement', 'value': '7'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107944630121', 'action_type': 'post_engagement', 'value': '7'}, {'action_target_id': '157655541008710', 'action_type': 'post_engagement', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '28'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '4.06'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '4.06'}]","[{'action_target_id': '1688107944630121', 'action_type': 'outbound_click', 'value': '7'}]",1.098571,13.2358,0,1.204819,0,1.204819,7,8,,0,3,0,4.06,40,0,0,0,0
509,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109206,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.17,1,0,0,8,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '9'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '6'}, {'action_target_id': '1688107961296786', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107961296786', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107961296786', 'action_type': 'post_engagement', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '16'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '13.22'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '13.22'}]","[{'action_target_id': '1688107961296786', 'action_type': 'outbound_click', 'value': '1'}]",0.17,21.25,0,12.5,0,12.5,1,1,,0,1,0,13.22,18,0,0,0,0
536,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109406,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.11,0,0,0,5,0,,,,0,22,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
512,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109806,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.21,0,0,0,12,0,"[{'action_target_id': '1688107944630121', 'action_type': 'post', 'value': '1'}, {'action_target_id': '1688107944630121', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107944630121', 'action_type': 'post_engagement', 'value': '1'}]",,,0,17.5,0,0,0,0,0,1,,0,0,0,0,1,0,0,0,0
531,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261118206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.15,0,0,0,9,0,,,,0,16.666667,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
515,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261118406,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.46,1,0,0,26,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '1'}, {'action_target_id': '1688107841296798', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107841296798', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107841296798', 'action_type': 'post_engagement', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '3'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '0.18'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '0.18'}]","[{'action_target_id': '1688107841296798', 'action_type': 'outbound_click', 'value': '1'}]",0.46,17.692308,0,3.846154,0,3.846154,1,1,,0,1,0,0.18,5,0,0,0,0
532,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261119006,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.03,0,0,0,4,0,,,,0,7.5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
513,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261119206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.13,0,0,0,9,0,,,,0,14.444444,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
537,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261125206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.97,0,0,0,92,0,,,,0,10.543478,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
514,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261127206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.1,0,0,0,10,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
535,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679347606,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,3.81,4,0,0,342,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '22'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '20'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '4'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '2'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '4'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '4'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '44'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '25.76'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '25.76'}]","[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '4'}]",0.9525,11.140351,0,1.169591,0,1.169591,4,4,,0,4,0,25.76,50,0,0,0,0
517,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679347806,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.33,4,0,0,130,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '4'}, {'action_target_id': '1688107854630130', 'action_type': 'link_click', 'value': '4'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '2'}, {'action_target_id': '157655541008710', 'action_type': 'post', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'page_engagement', 'value': '4'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'post_engagement', 'value': '4'}, {'action_target_id': '157655541008710', 'action_type': 'post_engagement', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '9'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '1.87'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '1.87'}]","[{'action_target_id': '1688107854630130', 'action_type': 'outbound_click', 'value': '4'}]",0.3325,10.230769,0,3.076923,0,3.076923,4,5,,0,2,0,1.87,16,0,0,0,0
522,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679348606,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.25,0,0,0,15,0,,,,0,16.666667,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
510,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679349406,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.2,0,0,0,19,0,,,,0,10.526316,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
529,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679350406,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,7.57,12,0,0,694,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '15'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '5'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_initiated_checkout', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '10'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '12'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '6'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '12'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '12'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '31'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_initiated_checkout', 'value': '7.99'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '9.9'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '17.89'}]","[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '12'}]",0.630833,10.907781,0,1.729107,0,1.729107,12,12,,0,8,0,17.89,49,0,0,0,0
528,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359006,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,2.27,6,0,0,171,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '3'}, {'action_target_id': '157655541008710', 'action_type': 'like', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '6'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'post_reaction', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '2'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '6'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '6'}, {'action_target_id': '157655541008710', 'action_type': 'post_engagement', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '7'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '1.31'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '1.31'}]","[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '6'}]",0.378333,13.274854,0,3.508772,0,3.508772,6,7,,0,2,0,1.31,16,0,0,0,0
518,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359206,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.04,0,0,0,2,0,,,,0,20,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
